,clients,commits,deploy,drops,duration,finished,location,metric,pid,quorum,replica,runid,started,throughput,version
336,35,5005,virginia,0,776.152564ms,2018-08-28 19:24:40.131936+00:00,virginia,server,78,5,alia-virginia-78,329,2018-08-28 19:24:39.355783+00:00,6448.474478015124,0.4
337,29,5017,virginia,0,826.972712ms,2018-08-28 21:04:28.312884+00:00,virginia,server,78,5,alia-virginia-78,407,2018-08-28 21:04:27.485911+00:00,6066.705620632377,0.4
338,28,5012,virginia,0,501.532483ms,2018-08-27 18:13:53.998477+00:00,virginia,server,78,3,alia-virginia-78,112,2018-08-27 18:13:53.496945+00:00,9993.37065870567,0.4
339,13,5005,virginia,0,955.797655ms,2018-08-28 20:47:21.748145+00:00,virginia,server,78,5,alia-virginia-78,391,2018-08-28 20:47:20.792347+00:00,5236.463987767369,0.4
340,22,5016,virginia,0,698.464339ms,2018-08-27 17:12:52.914949+00:00,virginia,server,78,5,alia-virginia-78,64,2018-08-27 17:12:52.216485+00:00,7181.469002671588,0.4
341,15,5010,virginia,0,896.989438ms,2018-08-28 19:03:16.532496+00:00,virginia,server,78,5,alia-virginia-78,309,2018-08-28 19:03:15.635507+00:00,5585.35004734359,0.4
342,13,5005,virginia,0,683.553068ms,2018-08-27 16:11:21.000890+00:00,virginia,server,78,3,alia-virginia-78,13,2018-08-27 16:11:20.317337+00:00,7322.035748656752,0.4
343,39,5031,virginia,0,667.859242ms,2018-08-27 19:17:57.331680+00:00,virginia,server,78,5,alia-virginia-78,165,2018-08-27 19:17:56.663821+00:00,7533.024451281008,0.4
344,2,1000,virginia,0,622.006707ms,2018-08-27 16:48:47.941145+00:00,virginia,server,78,5,alia-virginia-78,44,2018-08-27 16:48:47.319138+00:00,1607.6997060419155,0.4
345,6,3000,virginia,0,804.668866ms,2018-08-27 18:38:06.671457+00:00,virginia,server,78,5,alia-virginia-78,132,2018-08-27 18:38:05.866788+00:00,3728.2416740105364,0.4
346,12,5004,virginia,0,810.356218ms,2018-08-28 20:01:17.650042+00:00,virginia,server,78,3,alia-virginia-78,348,2018-08-28 20:01:16.839686+00:00,6175.06213792019,0.4
347,10,5000,virginia,0,945.953917ms,2018-08-27 16:58:25.722537+00:00,virginia,server,78,5,alia-virginia-78,52,2018-08-27 16:58:24.776583+00:00,5285.669745791644,0.4
348,40,5040,virginia,0,492.660837ms,2018-08-27 18:28:22.252456+00:00,virginia,server,78,3,alia-virginia-78,124,2018-08-27 18:28:21.759795+00:00,10230.161647697601,0.4
349,5,2500,virginia,0,681.634942ms,2018-08-28 15:59:00.009514+00:00,virginia,server,78,3,alia-virginia-78,173,2018-08-28 15:58:59.327879+00:00,3667.652354594228,0.4
350,11,5005,virginia,0,1.001715327s,2018-08-28 16:50:15.880364+00:00,virginia,server,78,5,alia-virginia-78,221,2018-08-28 16:50:14.878648+00:00,4996.429489592904,0.4
351,7,3500,virginia,0,721.47601ms,2018-08-27 17:48:34.843070+00:00,virginia,server,78,3,alia-virginia-78,91,2018-08-27 17:48:34.121606+00:00,4851.166153119908,0.4
352,28,5012,virginia,0,588.71083ms,2018-08-28 20:18:26.744232+00:00,virginia,server,78,3,alia-virginia-78,364,2018-08-28 20:18:26.155521+00:00,8513.517578740653,0.4
353,24,5016,virginia,0,543.067795ms,2018-08-27 18:09:04.532016+00:00,virginia,server,78,3,alia-virginia-78,108,2018-08-27 18:09:03.988948+00:00,9236.4158695877,0.4
354,29,5017,virginia,0,536.012096ms,2018-08-27 16:30:36.825452+00:00,virginia,server,78,3,alia-virginia-78,29,2018-08-27 16:30:36.289439+00:00,9359.8634012916,0.4
355,24,5016,virginia,0,659.17652ms,2018-08-28 18:27:55.330286+00:00,virginia,server,78,3,alia-virginia-78,276,2018-08-28 18:27:54.671110+00:00,7609.494343032728,0.4
356,5,2500,virginia,0,812.987777ms,2018-08-28 18:52:33.546810+00:00,virginia,server,78,5,alia-virginia-78,299,2018-08-28 18:52:32.733829+00:00,3075.076982368949,0.4
357,39,5031,virginia,0,777.973971ms,2018-08-28 19:28:56.705071+00:00,virginia,server,78,5,alia-virginia-78,333,2018-08-28 19:28:55.927097+00:00,6466.797331963694,0.4
358,2,1000,virginia,0,578.825943ms,2018-08-27 15:58:06.511828+00:00,virginia,server,78,3,alia-virginia-78,2,2018-08-27 15:58:05.933002+00:00,1727.6350725005427,0.4
359,8,4000,virginia,0,775.968127ms,2018-08-28 18:10:43.806900+00:00,virginia,server,78,3,alia-virginia-78,260,2018-08-28 18:10:43.030971+00:00,5154.850902787145,0.4
360,31,5022,virginia,0,838.064173ms,2018-08-28 19:20:23.783624+00:00,virginia,server,78,5,alia-virginia-78,325,2018-08-28 19:20:22.945560+00:00,5992.381206349457,0.4
361,23,5014,virginia,0,692.528775ms,2018-08-27 18:58:35.461642+00:00,virginia,server,78,5,alia-virginia-78,149,2018-08-27 18:58:34.769114+00:00,7240.132368506998,0.4
362,26,5018,virginia,0,696.244555ms,2018-08-27 17:17:42.066426+00:00,virginia,server,78,5,alia-virginia-78,68,2018-08-27 17:17:41.370180+00:00,7207.2376925087765,0.4
363,27,5022,virginia,0,865.911727ms,2018-08-28 17:07:21.079091+00:00,virginia,server,78,5,alia-virginia-78,237,2018-08-28 17:07:20.213180+00:00,5799.667383416786,0.4
364,36,5004,virginia,0,752.314489ms,2018-08-28 20:27:02.254813+00:00,virginia,server,78,3,alia-virginia-78,372,2018-08-28 20:27:01.502499+00:00,6651.473649871444,0.4
365,3,1500,virginia,0,636.06722ms,2018-08-27 17:43:45.187485+00:00,virginia,server,78,3,alia-virginia-78,87,2018-08-27 17:43:44.551410+00:00,2358.241319211513,0.4
366,27,5022,virginia,0,698.147842ms,2018-08-27 17:18:54.232120+00:00,virginia,server,78,5,alia-virginia-78,69,2018-08-27 17:18:53.533978+00:00,7193.318804242612,0.4
367,26,5018,virginia,0,804.125555ms,2018-08-28 17:06:16.891166+00:00,virginia,server,78,5,alia-virginia-78,236,2018-08-28 17:06:16.087041+00:00,6240.319025801885,0.4
368,37,5032,virginia,0,809.203952ms,2018-08-28 20:28:06.294633+00:00,virginia,server,78,3,alia-virginia-78,373,2018-08-28 20:28:05.485429+00:00,6218.457025034401,0.4
369,2,1000,virginia,0,588.714065ms,2018-08-27 17:42:32.918703+00:00,virginia,server,78,3,alia-virginia-78,86,2018-08-27 17:42:32.329989+00:00,1698.6174773996609,0.4
370,22,5016,virginia,0,694.946528ms,2018-08-27 18:57:23.469614+00:00,virginia,server,78,5,alia-virginia-78,148,2018-08-27 18:57:22.774667+00:00,7217.821512736588,0.4
371,9,4500,virginia,0,1.171946813s,2018-08-28 18:11:49.075212+00:00,virginia,server,78,3,alia-virginia-78,261,2018-08-28 18:11:47.903260+00:00,3839.764697581033,0.4
372,30,5010,virginia,0,788.168446ms,2018-08-28 19:19:19.579168+00:00,virginia,server,78,5,alia-virginia-78,324,2018-08-28 19:19:18.790999+00:00,6356.509227724146,0.4
373,3,1500,virginia,0,601.223537ms,2018-08-27 15:59:18.363881+00:00,virginia,server,78,3,alia-virginia-78,3,2018-08-27 15:59:17.762658+00:00,2494.9123041402154,0.4
374,28,5012,virginia,0,589.039463ms,2018-08-27 16:29:24.678799+00:00,virginia,server,78,3,alia-virginia-78,28,2018-08-27 16:29:24.089759+00:00,8508.76777334017,0.4
375,25,5025,virginia,0,635.487637ms,2018-08-28 18:28:59.024096+00:00,virginia,server,78,3,alia-virginia-78,277,2018-08-28 18:28:58.388608+00:00,7907.313545424646,0.4
376,4,2000,virginia,0,828.587024ms,2018-08-28 18:51:29.819032+00:00,virginia,server,78,5,alia-virginia-78,298,2018-08-28 18:51:28.990445+00:00,2413.7476717231334,0.4
377,38,5016,virginia,0,1.063224074s,2018-08-28 19:27:52.902187+00:00,virginia,server,78,5,alia-virginia-78,332,2018-08-28 19:27:51.838963+00:00,4717.726133804604,0.4
378,25,5025,virginia,0,556.214714ms,2018-08-27 18:10:16.804215+00:00,virginia,server,78,3,alia-virginia-78,109,2018-08-27 18:10:16.248000+00:00,9034.280959349091,0.4
379,10,5000,virginia,0,1.152307556s,2018-08-28 16:49:12.209721+00:00,virginia,server,78,5,alia-virginia-78,220,2018-08-28 16:49:11.057414+00:00,4339.119338379137,0.4
380,6,3000,virginia,0,676.382877ms,2018-08-27 17:47:22.578790+00:00,virginia,server,78,3,alia-virginia-78,90,2018-08-27 17:47:21.902411+00:00,4435.357697560401,0.4
381,29,5017,virginia,0,631.8001ms,2018-08-28 20:19:30.542615+00:00,virginia,server,78,3,alia-virginia-78,365,2018-08-28 20:19:29.910815+00:00,7940.802795061286,0.4
382,4,2000,virginia,0,660.907588ms,2018-08-28 15:57:56.148460+00:00,virginia,server,78,3,alia-virginia-78,172,2018-08-28 15:57:55.487556+00:00,3026.141682004716,0.4
383,41,5002,virginia,0,1.51108923s,2018-08-27 18:29:35.819601+00:00,virginia,server,78,3,alia-virginia-78,125,2018-08-27 18:29:34.308511+00:00,3310.1949909337914,0.4
384,13,5005,virginia,0,780.457113ms,2018-08-28 20:02:22.185642+00:00,virginia,server,78,3,alia-virginia-78,349,2018-08-28 20:02:21.405184+00:00,6412.908431010738,0.4
385,11,5005,virginia,0,841.345741ms,2018-08-27 16:59:37.812968+00:00,virginia,server,78,5,alia-virginia-78,53,2018-08-27 16:59:36.971622+00:00,5948.802919060596,0.4
386,7,3500,virginia,0,793.522472ms,2018-08-27 18:39:19.156102+00:00,virginia,server,78,5,alia-virginia-78,133,2018-08-27 18:39:18.362579+00:00,4410.7131473902355,0.4
387,3,1500,virginia,0,733.104934ms,2018-08-27 16:50:00.173230+00:00,virginia,server,78,5,alia-virginia-78,45,2018-08-27 16:49:59.440127+00:00,2046.0918081885397,0.4
388,38,5016,virginia,0,646.412669ms,2018-08-27 19:16:47.607281+00:00,virginia,server,78,5,alia-virginia-78,164,2018-08-27 19:16:46.960868+00:00,7759.7489043024925,0.4
389,14,5012,virginia,0,947.350623ms,2018-08-28 19:02:12.038443+00:00,virginia,server,78,5,alia-virginia-78,308,2018-08-28 19:02:11.091092+00:00,5290.543837009754,0.4
390,12,5004,virginia,0,740.571858ms,2018-08-27 16:10:08.776375+00:00,virginia,server,78,3,alia-virginia-78,12,2018-08-27 16:10:08.035803+00:00,6756.940526357403,0.4
391,12,5004,virginia,0,961.766795ms,2018-08-28 20:46:17.662681+00:00,virginia,server,78,5,alia-virginia-78,390,2018-08-28 20:46:16.700910+00:00,5202.924478173527,0.4
392,23,5014,virginia,0,700.298667ms,2018-08-27 17:14:05.322915+00:00,virginia,server,78,5,alia-virginia-78,65,2018-08-27 17:14:04.622617+00:00,7159.802290470446,0.4
393,28,5012,virginia,0,775.590342ms,2018-08-28 21:03:23.857896+00:00,virginia,server,78,5,alia-virginia-78,406,2018-08-28 21:03:23.082306+00:00,6462.174331716988,0.4
394,29,5017,virginia,0,527.16662ms,2018-08-27 18:15:07.021349+00:00,virginia,server,78,3,alia-virginia-78,113,2018-08-27 18:15:06.494183+00:00,9516.915164317497,0.4
395,32,5024,virginia,0,535.475246ms,2018-08-27 16:34:13.933620+00:00,virginia,server,78,3,alia-virginia-78,32,2018-08-27 16:34:13.398148+00:00,9382.319794480285,0.4
396,30,5010,virginia,0,660.36301ms,2018-08-28 18:34:19.650929+00:00,virginia,server,78,3,alia-virginia-78,282,2018-08-28 18:34:18.990566+00:00,7586.736271009487,0.4
397,34,5032,virginia,0,822.238523ms,2018-08-28 19:23:36.025293+00:00,virginia,server,78,5,alia-virginia-78,328,2018-08-28 19:23:35.203054+00:00,6119.878671751311,0.4
398,18,5004,virginia,0,784.006191ms,2018-08-27 18:52:35.312870+00:00,virginia,server,78,5,alia-virginia-78,144,2018-08-27 18:52:34.528864+00:00,6382.6026598302715,0.4
399,24,5016,virginia,0,557.661104ms,2018-08-27 16:24:35.093814+00:00,virginia,server,78,3,alia-virginia-78,24,2018-08-27 16:24:34.536153+00:00,8994.710163612199,0.4
400,42,5040,virginia,0,562.501214ms,2018-08-28 18:47:11.332209+00:00,virginia,server,78,3,alia-virginia-78,294,2018-08-28 18:47:10.769707+00:00,8959.980662370624,0.4
401,26,5018,virginia,0,639.813127ms,2018-08-27 19:02:12.060050+00:00,virginia,server,78,5,alia-virginia-78,152,2018-08-27 19:02:11.420239+00:00,7842.915045411376,0.4
402,31,5022,virginia,0,634.449206ms,2018-08-27 17:23:43.127988+00:00,virginia,server,78,5,alia-virginia-78,73,2018-08-27 17:23:42.493542+00:00,7915.527283361436,0.4
403,8,4000,virginia,0,1.223329732s,2018-08-28 20:42:02.026564+00:00,virginia,server,78,5,alia-virginia-78,386,2018-08-28 20:42:00.803234+00:00,3269.7643941510937,0.4
404,33,5016,virginia,0,600.679255ms,2018-08-28 20:23:48.067784+00:00,virginia,server,78,3,alia-virginia-78,369,2018-08-28 20:23:47.467105+00:00,8350.546415990344,0.4
405,32,5024,virginia,0,896.949381ms,2018-08-28 21:07:41.126025+00:00,virginia,server,78,5,alia-virginia-78,410,2018-08-28 21:07:40.229076+00:00,5601.2079459810675,0.4
406,21,5019,virginia,0,554.596626ms,2018-08-27 18:05:27.100810+00:00,virginia,server,78,3,alia-virginia-78,105,2018-08-27 18:05:26.546216+00:00,9049.820652893766,0.4
407,18,5004,virginia,0,931.559579ms,2018-08-28 19:06:30.594978+00:00,virginia,server,78,5,alia-virginia-78,312,2018-08-28 19:06:29.663419+00:00,5371.637104919942,0.4
408,5,2500,virginia,0,678.675945ms,2018-08-28 18:07:31.034185+00:00,virginia,server,78,3,alia-virginia-78,257,2018-08-28 18:07:30.355509+00:00,3683.6431560868127,0.4
409,23,5014,virginia,0,658.695014ms,2018-08-28 16:18:12.167555+00:00,virginia,server,78,3,alia-virginia-78,191,2018-08-28 16:18:11.508860+00:00,7612.0205761873285,0.4
410,9,4500,virginia,0,1.219795874s,2018-08-28 19:58:05.739795+00:00,virginia,server,78,3,alia-virginia-78,345,2018-08-28 19:58:04.519999+00:00,3689.141844072183,0.4
411,32,5024,virginia,0,599.093017ms,2018-08-28 16:27:48.886984+00:00,virginia,server,78,3,alia-virginia-78,200,2018-08-28 16:27:48.287891+00:00,8386.00994743359,0.4
412,3,1500,virginia,0,651.646937ms,2018-08-27 18:34:29.707665+00:00,virginia,server,78,5,alia-virginia-78,129,2018-08-27 18:34:29.056019+00:00,2301.8599717595234,0.4
413,17,5015,virginia,0,708.181364ms,2018-08-28 20:06:40.258730+00:00,virginia,server,78,3,alia-virginia-78,353,2018-08-28 20:06:39.550549+00:00,7081.519304142547,0.4
414,7,3500,virginia,0,780.352293ms,2018-08-27 16:54:49.252502+00:00,virginia,server,78,5,alia-virginia-78,49,2018-08-27 16:54:48.472149+00:00,4485.153732994798,0.4
415,6,3000,virginia,0,842.561981ms,2018-08-28 16:44:55.440993+00:00,virginia,server,78,5,alia-virginia-78,216,2018-08-28 16:44:54.598431+00:00,3560.5689167691035,0.4
416,10,5000,virginia,0,1.044702065s,2018-08-28 18:57:54.956210+00:00,virginia,server,78,5,alia-virginia-78,304,2018-08-28 18:57:53.911517+00:00,4786.053524264834,0.4
417,31,5022,virginia,0,793.223574ms,2018-08-28 17:11:36.840834+00:00,virginia,server,78,5,alia-virginia-78,241,2018-08-28 17:11:36.047610+00:00,6331.128025703381,0.4
418,42,5040,virginia,0,800.298581ms,2018-08-27 19:21:26.601007+00:00,virginia,server,78,5,alia-virginia-78,168,2018-08-27 19:21:25.800709+00:00,6297.64955187394,0.4
419,19,5016,virginia,0,788.528866ms,2018-08-28 16:13:56.603352+00:00,virginia,server,78,3,alia-virginia-78,187,2018-08-28 16:13:55.814823+00:00,6361.212907074476,0.4
